id,label,group,color,pub,text
89e6e094-9805-4a84-8b6c-a7bf6f8ccf54,,job_offer,#7fff7f,ptb,"Fräulein Iſr., nicht zu jung, aus dem Ge ſchäfte, beider Landesſprachen mächtig, ſelbſtſtändig, flink, wird für ein feines Provinzgeſchäft pr. 15. Sept. oder 1. Oct bei freier Station und gutem Gehalt auf genommen. Off. mit ausführl. Angabe bisheriger Verwendung unt. Ch. »W. M. 3022-3« an d. Adm. d. Bl. 3379"
5580640e-dd80-4844-8a6f-d59f95d2aebc,,job_offer,#7fff7f,ptb,"Agent zum Vertriebe von Gasglühlicht wird gegen hohe Proviſion auf genommen. Robitſchek & Co., Prag, Eliſabethſtraße 16. 5423"
4a297088-39c5-4b5f-9dc3-0f34b52666a0,,job_offer,#7fff7f,ptb,"Galanterie⸗Branche. Commis, tüchtiger Auslage arraugeut und Detailliſt, zum Detailreiſen verwendbar, wird bei gutem Gehalt aufgenommen. Aus führliche Offerte unter Chiffre »Galanterie« an die Annoncen Expedition G.Lüftſchitz, Pilſen. 3377"
c9f6d802-858f-458d-81b8-1a69e5b4fb3e,,job_offer,#7fff7f,ptb,"Tüchtiger 20104 Platzagent, welcher bei Caféhäuſern u. Reſtaurateuren gut einge führt iſt, wird gegen Pro viſion zum Verkauf eines bereits eingeführten Kon ſumartikels aufgenommen. Offerte unter Ch. »G. Z. V. 3028-3« an d. Adm. d. Bl."
platzagent,Platzagent,position,#66b3ff,,
82a135f3-13e5-4609-ba54-3adc0d71f2c7,,job_offer,#7fff7f,ptb,"Ein Commis, der Spezerei⸗ und Eiſen branche gut mächtig, zum ſofortigen Eintrit oder per 15. April geſucht. Offerten mit Gehaltsanſpr. an Wil helm Porges, Sedletz an K. FIB. 6593"
commisd,Commisd,position,#66b3ff,,
6bba4e9f-7def-4884-a5e9-07ba6d26a625,,job_offer,#7fff7f,ptb,"Tuchbranche. Ein Commis oder Comptoiriſt aus der Tuchbranche, deutſch und böhmiſch in Wort u. Schrift vollkommen perfekt, wird prompt aufgenommen. — Gefl. Offerte unter Angabe der Gehaltsanſprüche und der bisherigen Verwendung unter Ch. »Z. Z. 3037-3« an d. Adm. d. Bl. 3902"
oder,oder,position,#66b3ff,,
2dedec77-d379-4a9f-a658-5f3d2100a0ea,,job_offer,#7fff7f,ptb,"Lederbranche. Ein tüchtiger, verläßlicher Kommis, ſelbſtändiger Ver käufer mit beſten Referenz. wird bei Spitz u. Altſchul in Saaz zum baldigſten Eintritt akzeptiert. 20193"
kommis,Kommis,position,#66b3ff,,
356d2da5-69ce-4290-bf6f-6ef18ca41904,,job_offer,#7fff7f,ptb,"Comptoiriſt und Comptoiriſtin, beider Landesſprachen in Wort u. Schrift mächtig, für ein Getreidegeſchäft in einer Provinzſtadt 6818 geſucht. Branchekundige wollen ihre Offerten unt. Chiffre »B. H. 2030⸗3« an die Admin d. Bl. einſenden."
fb9e76c1-e66b-477b-8698-73f8d275277e,,job_offer,#7fff7f,ptb,"Aeußerſt tüchtiger 6826 Vertreter, deutſch⸗böhm. perf. ſprech., findet ſof. dauernde Anſtell. bei Fa. V. Statník. Arbeits u. Auto⸗Mäntel⸗Erzeugung, Dux in B."
92070e62-f405-406e-bf53-150c34dcfcdc,,job_offer,#7fff7f,ptb,"Zum Reiſen in Böhmen für ein leiſtungsfähiges Engros⸗Geſchäft der Tuchbranche wird aufgenommen tüchtiger redegewandter Reiſender, jüngere Kraft, beid. Landesſpr. mächt., welcher Männer⸗Konfektionäre und 6902 größere Schneider beſuchen hätte. Eintritt April⸗Mai. Auträge unter Chiffre »Lebensstellung S. 2030-3« an die Adminiſtration d. Blattes."
reiſen,Reiſen,position,#66b3ff,,
be2db25e-fb4a-4d2a-be52-280a47498935,,job_offer,#7fff7f,ptb,"Ein tüchtiger 3979 Verkäufer u. Auslagenarrangeur, Chr., beider Landesſpr. mächtig, wird in meinem Tuch⸗, Herren⸗ und Damenmode warengeſchäft ſofort aufge nommen. Photogr. u. Zeug nisabſchriften erwünſcht. Es wird auf wirklich tüchtige Kräfte reflektiert. Max Chwalla. Friedek in Oeſt. Schleſien."
a2f6f0a3-7917-414e-8f9f-42f78d04185a,,job_offer,#7fff7f,ptb,"Schildermalergehilfe, tüchtig in ſ. Fach, wird für dauernde Sommer⸗ u. Win terarbeit in größerer Stadt ſofort aufgenommen. Antr. unt. »T. O. K. 2030-3« an d. Admin. d. Blattes. 6858"
schildermalergehilfe,Schildermalergehilfe,position,#66b3ff,,
5b471079-7030-4f91-9851-1ba1d1343be1,,job_offer,#7fff7f,ptb,"Konditor Gehilfe, 6840 tüchtiger, ſelbſtändiger Arbei ter, der in beſſerem Geſchäfte tätig war, nicht unter 20 Jahren wird bei Herrn Franz Stiller, Mähr.⸗Oſtrau, Bahnhofſtr., aufgenommen."
gehilfe,Gehilfe,position,#66b3ff,,
b4dde693-09a0-4786-bc81-1103de659b76,,job_offer,#7fff7f,ptb,"Wer auf anſtänd. Weiſe leicht und viel 6855 Geld verdienen will, wolle mir ſeine Adreſſe angeben. Joſef Horner, Wudingrün bei Falkenau an d. Eger."
ce3c32a1-233a-4d7b-842c-7366e23e72ea,,job_offer,#7fff7f,ptb,"Oberreiſende für Porträts mit Colonne, verlangt „Hotel Royal“, Zimmer 26. Meld. 12—1 Uhr. 6883"
d95b7fc7-18b4-4426-9c8b-d6c9746742ed,,job_offer,#7fff7f,ptb,"Porträtreiſende für neues, erfolgreichſtes Syſtem. verlangt „Hotel Royal“, Zimmer 26. Meld. 10—12 vorm. 6886"
f8e0bb65-bb22-4137-97b7-d15489a55b09,,job_offer,#7fff7f,ptb,"Concipient, womöglich ſubſtitutions fähig, beider Landesſpr. volllomm. mächtia, mit angenehmer Repräſentation und entſpre chender Praxis, wird für große Kreisſtadt geſucht. Spätere Beteiligung nicht ausgeſchloſſen. Gefl. Antr. mit ausführlich. curriculum vitae unter Ch. »B. S. B. 3029-3« an die Adminiſtr. d. Bl. 3973"
concipient,Concipient,position,#66b3ff,,
70228512-96af-4faa-b2ed-e7d0ba249833,,job_offer,#7fff7f,ptb,"Geſucht wird ein tüchtiger lediger 3794 Wirtſchaftsadjunkt, welcher ſich in allen Zweigen der Oekonomie gut aus kennt. Konfeſſion Neben ſache. Offerten ſamt Ge haltsangabe und Bild ſind zu richten an die Gutspachtung Brauſchau, pr. Windig⸗Jenikau."
6aaa0fa0-cb81-4b5f-ab89-5504247eb267,,job_offer,#7fff7f,ptb,"Korreſpondent, beider Landesſprachen vollſt. mächtige Kraft, wird ſofort aufgenommen für 6764 Hutfabrik O. F. Heß, Prag( Zeltnergaſſe. Perſönliche Vorſtellung von 12—1 Uhr."
7cb4311c-fe8f-451c-bcd4-992f3c528d89,,job_offer,#7fff7f,ptb,"Manipulant, Chriſt, der deutſchen Spr. in Wort und Schr. mächtig, wird in einer Fabrik aufgenommen. Bewerber, nicht unter 25 od. über 35 Jahre alt, wollen ihre Offerte unter Angabe ihrer bisher. Verwend., des Alters und Zeugnisabſchr. unter Ch. 6585 »R. S. K. 2028-3« an die Adm. d. Bl. ſenden."
980ae2ab-5c47-4e54-ae1f-e4c8b1d2e908,,job_offer,#7fff7f,ptb,"Kontor⸗Praktikant aus ordentlichem Hauſe wird ſofort aufgenommen bei 6894 Karl Stiasny, Buchdruckerei, Prag, Stockhausgaſſe Nr. 866—I."
uhontor⸗praktikant,UHontor⸗Praktikant,position,#66b3ff,,
f91bdadb-4f8d-4a41-92ad-15d886d1c837,,job_offer,#7fff7f,ptb,"Oberkellner für ein feines, flottgehendes Hotel⸗Reſtaurant geſucht. Nur ganz tüchtige Kraft w. berückſichtigt. Offerte an d. Adm. d. Bl. unter »Z. Z. 2030—3.« 6865"
oberkellner,Oberkellner,position,#66b3ff,,
417c16a2-1e00-4095-882c-3cae252e9795,,vermittlung,#fdbf6f,ptb,"Deutſcher Zahlkellner und einige Speiſenträger werden ſof. aufgenommen durch Vermittlungs⸗Büro Prag, Gemſengaſſe Nr. 1. B. Klepetař. 20208"
zahlkellner,Zahlkellner,position,#66b3ff,,
45101071-053b-42b3-bbaa-0c46b92631f9,,vermittlung,#fdbf6f,ptb,"Sofort placiert wird ein Speiſenträger mit Sprachenkenntniſſen für ein großes Hotel im Burean Branald,: Weinberge, Taborgaſſe 86. 6896"
speiſenträger,Speiſenträger,position,#66b3ff,,
b71b4b8b-ffea-4658-bf00-eb647a622ccf,,job_offer,#7fff7f,ptb,"2—3 6856 Schuhmachergehilfen werden ſofort aufgenommen auf dauernde Arbeit bei Rudolf Ad. Puhl, Schuhmachermeiſter in Benſen, Marktplatz."
d1004dee-9a71-48ea-b416-0dde430c2ae1,,job_offer,#7fff7f,ptb,Drei Wagenlackierer finden dauernde Beſchäfti gung in einer Wagenfabrik. Offerte zu richten u. Ch. »Lackierer« an Annoncen Bureau Neumair in Innsbruck. 313903
wagenlackierer,Wagenlackierer,position,#66b3ff,,
17f5f918-c187-421e-9371-e7852695700b,,job_offer,#7fff7f,ptb,"Kaſtenmacher, ſelbſtändiger Arbeiter, zu gleich Vorarbeiter, für ſof. in eine Wagenfabrik ge ſucht. Nur für dauernde Stellung. Offerte zu richt. u. Ch. »Kastenmacher« an Annoncen⸗Bur. Neumair, in Innsbruck, Tirol. 3904"
arbeiter,Arbeiter,position,#66b3ff,,
28ebc2b7-54f0-427d-aa89-974128fd0f41,,job_offer,#7fff7f,ptb,"Geprüfter 3963 Heizer und Maschinist, der mit Beihilfe einer jün geren Kraft vorkommende Reparaturen ſelbſt. durch führen kann, wird als Werkführer für kleinere chemiſche Fabrik zum eheſten Eintritt aufzu nehmen geſucht. Offerten erbeten unter »Selbständig 3029-3« an die Adm. d. Bl."
heizer,Heizer,position,#66b3ff,,
maschinist,Maschinist,position,#66b3ff,,
932efee4-c32a-4698-86e3-c523ee5c931d,,job_offer,#7fff7f,ptb,"Lehrknabe aus anſtändigem Hauſe wird aufgenommen bei 2018 F. Singer, Gablonz a./N., Damenmodew.⸗Geſchäft."
bf37118a-497a-4e5e-a786-b6a3bb49023a,,job_offer,#7fff7f,ptb,"In unſerem Manufaktur und Kurzwaren⸗Engros und Detail⸗Geſchäfte findet ein Lehrknabe aus anſtändiger Familie, beider Landesſprachen mächt. und mit entſprechender Vor bildung, eheſte Aufnahme. Gefl. Offerte an 4001 Brüder Fuchs, vorm. Leop. Ledetſch, Loboſitz."
ed3f9e30-3a79-4594-add3-ba7a877563b3,,job_offer,#7fff7f,ptb,"Zuckerbäcker nimmt ein Fräulein auf, welches das Zubereiten von Mehlſpeiſen und Zuckerwaren erlernen will. Zuſchr. unter »Mehl- speisen 2030-3« A. f. Bl. 6857"
zuckerbäcker,Zuckerbäcker,position,#66b3ff,,
aab9cde5-af65-4bf3-97e9-2fd062b8966f,,job_offer,#7fff7f,ptb,"Fräulein zur Aushilfe im Hausweſen und Engros⸗Geſchäfte für größere deutſche Provinz ſtadt wird aufgenommen. Eintritt ſofort erwünſcht. Off. unt. »Fräulein 2070« an Grégr's Annoncenbur., Prag. Heinrichsg. 19. 6903"
aushilfe,Aushilfe,position,#66b3ff,,
0de7c39a-c127-43cb-9d8d-f947e1d2bf02,,job_offer,#7fff7f,ptb,"Franzöſin als Geſellſchafterin zu 14j. Mädchen ſucht 20185 Inſt. Newekluf, Ferdinandſtraße 38 u."
geſellſchafterin,Geſellſchafterin,position,#66b3ff,,
bfb153d5-ad57-4ff5-9bbd-8e331719f6eb,,job_offer,#7fff7f,ptb,"Iſrael. beſſeres 20209 Fräulein, beider Landesſpr. mächtig, zu 2 größeren Kindern und als Stütze, wird bei gutem Honorar in eine größ. Stadt geſucht. Arbeitsmädchen zur Hand. Offerte mit Beiſchluß der Photogr. erbeten u. Ch. »Tüchtig X. 3030-3« an d. Adminiſtr. d. Blattes."
arbeitsmädchen,Arbeitsmädchen,position,#66b3ff,,
50697f5e-1538-4ac1-9e62-cfc752a88732,,job_offer,#7fff7f,ptb,"Für die Nachmittage deutſches Fräulein zu 6jähr. Kinde in ſehr feines Haus geſucht. 20188 Inſt. Newekluf, Ferdinandſtraße 38 neu."
e585afbe-390a-47b2-87ca-f07af47f47b0,,job_offer,#7fff7f,ptb,"Buchhalterin mit ſchöner Handſchrift wird evt. ſofort aufgenommen. Kenntniß der beiden Lan desſprachen in Wort und Schrift, Stenographie und Maſchinenſchr. Off. ſ. Adr. unter »K. K. 333« Haupt poſt reſt. gegen Sch. 6702"
buchhalterin,Buchhalterin,position,#66b3ff,,
540865cd-887f-48de-8427-9c351aa6bb7d,,job_offer,#7fff7f,ptb,"4 tüchtige Verkäuferinnen und 4 Lehrmädchen aus beſſerer Familie beider Landesſprachen mächtig mit entſprechender Vorbildung, werden per 1./4. a. c. akzep tiert. Reflektantinen wollen ſich perſönlich vorſtellen in den Warenhäuſern der Firma L. Fiſcher & Co., Prag l., Eiſengaſſe 494. 20103"
ad8cb103-9d2e-45a9-88c6-07c5ca40c540,,job_offer,#7fff7f,ptb,"Tüchtige 20180 Verkäuferin der Schneider⸗ u. Modiſtin zugehörbranche wird ſofort aufgenommen bei F. Singer, Gablonz a./N."
tuchtige,Tuchtige,position,#66b3ff,,
acb4ba1d-166a-44d0-9537-1653f664ecea,,job_offer,#7fff7f,ptb,"Verkäuferin der Damenhutbranche akzep tiert Kar. Freund, Eiſen gaſſe 4. 6830"
6d57d2f5-def8-40f0-aefc-d4a18e238624,,job_offer,#7fff7f,ptb,"Verkäuferin, Iſr., für Liqueurgeſchäft in deutſche Stadt geſucht. Nur ſchon verſierte, flinke Be werberin wolle Offerte richten an die Adminiſtr. d. Bl. u. »G. F. 3030-3«. 4004"
2d3fed4d-c37d-4277-beb8-4baef733d181,,job_offer,#7fff7f,ptb,"Jüngere Kinderfrau, böhmiſch, zu Neugeborenem und 3jähr. Kinde, gut em pfohlen, wird aufgenommen. Ad. Obernik, Smichow, Palackygaſſe 2. 6862"
kinderfrau,Kinderfrau,position,#66b3ff,,
72a4eee2-1648-4289-b8b8-787cfc43a3e3,,job_search,#ffcc66,ptb,Langjährige Prager und Bäderſchneiderin empfiehlt ſich ins Haus. Chiffre: „Feinſte Ausführung 2006—6“ an die Verw. d. Bl. 8239
d7be918a-ef2a-4d82-887d-ceb6013daa76,,vermittlung,#fdbf6f,ptb,"Schweizerinnen, Bonnen uſw. ufw. empfiehlt Bureau Weiß, Karlin, Králov ſká 31. 8246"
zerinnen,zerinnen,position,#66b3ff,,
onnen,onnen,position,#66b3ff,,
8df0b1b4-4c04-4943-a51d-049b314872e4,,job_search,#ffcc66,ptb,Selbſt. Hausſchneiderin empfiehlt ſich. Unter „Auch aus wärts 2006—6“ die Verwal tung d. Blattes. 8221
5d970a6a-a84c-45d4-8cec-48402dd9a28a,,job_search,#ffcc66,ptb,Alleinſtehende 8224 gute Köchin bittet um Stelle. Ch.: „Tüchtig im Haushalt 2006—6“ an die Verwaltung d. Bl.
3dd4d482-97fc-4e1e-932b-f23f8729d9ea,,service_offer,#ff6699,ptb,"Suche 8226 Wäſchewaſchen und Bügeln in und außer Hius, raſch und billig. Hemdenbügeln prima. Ch.: Büglerin 100—2008 —6“ an die Verw. d. Bl."
a14b5b9d-22d0-4939-9c83-f74d42e74055,,service_offer,#ff6699,ptb,"In elender Lage. Witwe ſucht Wäſche zum Wa ſchen, Aufräumen. Chiffre „Rein, verläßlich“, Piras, Prag, Bre dovſká. P 5480"
5e4f9d61-99fc-46da-9bf6-ba518138a91f,,service_offer,#ff6699,ptb,"Nähe neue Wäſche, repariere alte, gehe auch aufs Land. Horáček, Bílá Hora 106. 537"
7baed8dc-2029-4ac9-8821-fc6892f6a4c9,,job_search,#ffcc66,ptb,"Intell., 8251 27jähr. Fräulein, Deutſch, ſucht für tagsüber oder Nachmittage Stelle als Geſell ſchafterin zu älter. Dame oder Herrn, event. auch zu Kindern. Zuſchriften erbeten unter „Per fekt im Haushalt 2006—6“ an die Verw. d. Bl."
geſell,Geſell,position,#66b3ff,,
ſchafterin,ſchafterin,position,#66b3ff,,
b665ebee-25b2-4adb-a28a-8a5ede801b48,,service_offer,#ff6699,ptb,"Ganzjährig⸗ u. Ferial unterricht, Kalligraphie, Steno graphie, Maſchinenſchreiben, Direktor Julius Pražák, Prag, Václ. nám. 47. 7479"
e79344ac-8895-4b4a-ab69-79709c34ae24,,service_offer,#ff6699,ptb,"Engliſh Inſtitute Engliſch⸗Unterricht das ganze Jahr hindurch. Spezielle Ferial kurſe nach dem Muſter der engl. Univerſitäten. Prague, I., Hra dební 11. Tel. 63676. P 5000"
df0b036c-0fcc-4002-ae0d-ee36952c4d45,,service_offer,#ff6699,ptb,"Tſchechiſch⸗Unterricht, 2 Stunden wöchentlich 60 Kč monatl., erteilt Joſ. Urbanová, Prag II., karlovo nám. 91, 2. Stock, im Hofe rechts. Von der Poſt drittes Haus. 8292"
0946f550-1698-4869-bc8b-f930620532cd,,service_offer,#ff6699,ptb,"Gute Maſſagen, Kralovſká 7, Mezzanin beim Wenzelsplatz, werden von intelligent. Perſonal ausgeführt. Täglich, auch Sonn tags. 7530"
bf01d4b0-9c80-4767-a9ed-e74669fb6741,,service_offer,#ff6699,ptb,"Neu eröffnete elegante Maſſage, Celetná 3, erſtes Haus vom Altſtädter Ring. 8238"
90e243e4-257f-4ec8-9fc9-f557edef0eaa,,service_offer,#ff6699,ptb,Maſſage 20 Kč Fochova 142. Bäder. 7 ausländiſche Maſſeuſen. Täglich 9—21. 7759
bdb13a8f-4b10-4f01-9bb9-f3debb307f07,,service_offer,#ff6699,ptb,"Neue, eleg. Manikure, komfort., fließend. Waſſer. Neue Bedienung. Kamziková 4, Seiten gaſſe Železná. 8007"
manikure,Manikure,position,#66b3ff,,
71df217a-8faa-4a7b-a2f7-e42dd80a3244,,service_offer,#ff6699,ptb,"Maſſage, Bäd., Pedik. Böhm.⸗Budweis, Krajinſká 46. 430"
a653661d-9d49-436a-803c-16eafa8d68c0,,service_offer,#ff6699,ptb,"Erſtklaſſige 6731 Maſſage Paula, Prag II., Vyšehradſká tř. 33, 1. Stock. Neues Perſonal."
99fd0aa0-55b2-4ca5-a002-69153fce878f,,service_offer,#ff6699,ptb,"Erſteklaſſ. Maſſage, neue Kräfte, Prag III., Lužická 20. bei der Karlsbrücke. 34535"
0bb182da-7fcd-437f-bdf6-6676df1f81ed,,service_offer,#ff6699,ptb,"Erſtkl. Maſſage 20 Kč, Jugoſlavſká 9 (Tylovo nám.) Erſtklaſſ. ausländiſche Maſſeuſen. 9—20. 7758"
1f903a5b-47fc-4b34-ae48-0cb82df07411,,service_offer,#ff6699,ptb,"Neue Maſſage, Bäder, erſtklaſſige Kräfte, Deutſch, Fran zöſiſch, Ungariſch ſprechend. Prag I., Týnská 2, gegenüber der Theinkirche. 8240"
78abde1e-329f-4ab4-be1b-f548e42bb283,,service_offer,#ff6699,ptb,"Neue Maſſage, Bäder, erſtklaſſige Kräfte, Deutſch, Fran zöſch, Ruſſiſch ſprechend. Žižkov, Huſova 10 (Nähe Maſarykbahn hof.) 8241"
837929e2-19ed-4249-b440-d9f59927ac8c,,service_offer,#ff6699,ptb,"Maſſage 20 Kč 8201 „Cikánka“, erſtklaſſige Kräfte, Deutſch, Franz zöſiſch. Prag II., Růžová 17."
9575cac9-4d85-4759-bbac-388cdfac0004,,service_offer,#ff6699,ptb,"Maſſagen gegenüber Hauptpoſt, Jindřišſká 13, 1. St. 8216"
2ed3b713-8e1d-46d8-84ef-1065479c1548,,service_offer,#ff6699,ptb,"Diſting. Maſſeuſe ſtrengſte Maſſage Prags, VII., Ulice u Kapličky 13. 8214"
695012a4-8617-4451-a4e9-e14f5dd3045a,,service_offer,#ff6699,ptb,Maſſage Spálená 19. 8261
9d8b2e4f-9d74-4100-9886-ca42935d69be,,service_offer,#ff6699,ptb,"Maſſ., Komenſkého 33, Smíchov, Nähe Arena, 6 Manik. 8077"
65b0014b-5894-4f4b-ac83-6fc4efc806a3,,service_offer,#ff6699,ptb,"Elegante 8164 Maſſage 20 Kč Ia Bedienung. Dušní 20, Part."
237462dc-b025-402b-9c6a-5eabb267ae9e,,service_offer,#ff6699,ptb,"Elegante Maſſage, erſtklaſſige Hygiene, 8218 Křemencová 1, Ecke Myſlikova."
9e7312c4-cec7-4734-9969-68406970f250,,job_search,#ffcc66,ptb,"Kräftige Maſſeuſe ſucht Beſchäftigung von 9—5. XII., Sleſzká 118. 3. Stock, Tür 9. 8205"
af84c862-c70c-4c9e-9f8a-274171a88236,,service_offer,#ff6699,ptb,"Micare Vodičkova 16, Maſſagen 15 Kč, ganzes Mez zanin. 8258"
4a7657d4-1117-459a-9efb-ff66cd9cd4eb,,service_offer,#ff6699,ptb,"Ertkl. Maſſ.⸗Salons, Prag II., Ječná 20 (nicht 20a!!) im Hauſe Nähmaſch., iſt heute einziges konkurenzloſes Unter nehmen in Prag. Bedienung in allen mögl. Sprachen. Beſuchen Sie uns mit Vertrauen. Täglich Und Feiertage 9—21. 8276"
15806cce-fbf4-4643-bd15-10198a997c45,,service_offer,#ff6699,ptb,"Maſſage 8278 „La Pariſienne“ Fochova 29, neben Café Nizza, Parterre."
bb7f57b5-ed14-4d63-8754-1e09d82f51c6,,service_offer,#ff6699,ptb,Maſſage 8206 20 Kč. Balbinova 10.
rafoge,Rafoge,position,#66b3ff,,
62a52cc6-c4cb-4e3e-b2f9-50c3d944f8fc,,service_offer,#ff6699,ptb,"Neue, elegante Maſſage Olympie, Spálená 26, früher Zderaz. 8288"
33876f23-1d86-48a6-a0d4-f01ca245984d,,service_offer,#ff6699,ptb,"Muſterhafte Maſſage, Lützowova 4, Ecke Václavské nám. 8291"
f18a1f99-9f47-4b90-9375-50ab80616138,,service_offer,#ff6699,ptb,"Heute eröffnete Maſſage, Achtung! Nur Nr. 6, Kamziková. Erſtklaſſ. Bedienung, Hygiene. 8204"
38bb1099-6807-48d8-b812-53837a9136ab,,service_offer,#ff6699,ptb,"Heute 8278 neu eröffnete Maſſage, Prag I., v Kolkovně Nr. 6, Part. rechts, in allen Sprachen."
7ba0ad37-b260-4a7d-b990-f05f5c2feec6,,service_offer,#ff6699,ptb,"Tamara, Weinberge. ſpaniſche Maſſage nur American 41, Tür 12. 816"
weinberse,Weinberse,position,#66b3ff,,
cd4b22c2-68a9-4a0c-83bc-c44c634ac834,,service_offer,#ff6699,ptb,Hygieniſche Maſſage 8166 Celetná 38. Muſterhafteſte Bedienung.
ee329416-13e3-4114-8dda-aceb4e9e9b8c,,service_offer,#ff6699,ptb,"Elektriſche Maſſage, Kč 20.—. Národní 37. Neue Kräfte. 8188"
ba5c8663-67a0-4445-b856-6b6e28deb1b7,,service_offer,#ff6699,ptb,"Maſſage nach neuer Methode „Rekord“, Spálená 20 (U Pekingu). 8171"
baa26547-fffa-481b-b5b2-9ede738ca27b,,service_offer,#ff6699,ptb,"Neue Maſſage, Žižkov, nur Tomkova 12. Neue junge Kräfte. Italieniſch. 8289"
7958c5f9-1bd7-43f0-b8a4-a602cd5ffcdf,,service_offer,#ff6699,ptb,"Maſſage Miramare, Štěpánſká 1, 1. St. Nur erſt klaſſig. 8166"
8bdf2cbc-411b-4035-ba11-93b76c99516f,,job_offer,#7fff7f,ptb,"Komptoirist oder Komptoiristin mit Kenntnis der doppelten Buchhaltung, Stenogra phie und Maſchinenſchreiben („Oliver“), findet gut honorierte, dauernde Stellung in größerer Malzfabrik in unmittelbarſter Nähe von Olmütz. Offerte nebſt Zeugnisabſchriften u. Gehaltsanſprüchen an die Adm. d. Bl. u. Ch. „Malzfabrik Olmütz 1—304“. 156⸗9"
komptoirist,Komptoirist,position,#66b3ff,,
rkomptoiristin,Rkomptoiristin,position,#66b3ff,,
be1a032e-db54-4031-9c3c-4da440d1c662,,job_search,#ffcc66,ptb,"Zuſchneider für Maaß u. Konfektion eingerichtet, ſich für Kunden beſuch eignend, ſucht Stellung per 1. Feber. Derſelbe war im letzten Poſten als Geſchäftsführer in gleicher Branche tätig. Gefl. Zuſchriften unt. „Verläßlich“ an Carl Stöhr's Annoncen⸗Exp., Komotau. 17138⸗8"
zuſchneider,Zuſchneider,position,#66b3ff,,
ffb91ebe-63af-49d2-9bbc-44a95d129f7b,,heading,#b3b3b3,ptb,Offene Stellen.
25c87448-e603-433b-8d08-291ed14b64ce,,heading,#b3b3b3,ptb,Stellen-Gesuche.
86ac4f71-165e-41d7-8c23-b686b98cc7ec,,job_offer,#7fff7f,ptb,"Dresdner Fachſchule für Schau fenſter⸗Dekoration, Guſtav Teller, Dresden 16. Koſtenfreier Stellennach weis. Penſionat im Hauſe. Proſp. grat. b. Ang. „P. 7.“ 6116"
257f4cd4-9b2c-4d3e-ae0e-fb7c94a0bca1,,job_offer,#7fff7f,ptb,"Für Mannfaktur⸗ und Kurzwarengeſchäft wird Kommis (Iſr.), deutſch und böhm., tücht. Verkäufer, Auslage Arrangeur und Lageriſt, per 15. Jänner aufgenom men. Anfangsgehalt 36 K monatlich mit ganzer Ver pflegung. 16186⸗8 J. Samek in Eibenſchitz (Mähren.)"
